seg_id,pci,pci_desc,maintenance_priority
SS-026575-PV1,60.33,Fair,Low
SS-026576-PV1,52.47,Poor,Medium
SS-026577-PV1,78.46,Satisfactory,Routine
SS-026578-PV1,87.92,Good,Routine
SS-026579-PV1,88.26,Good,Routine
SS-026580-PV1,100.0,Good,Routine
SS-026582-PV1,70.46,Satisfactory,Routine
SS-026583-PV1,73.2,Satisfactory,Routine
SS-026584-PV1,70.13,Satisfactory,Routine
SS-026585-PV1,75.34,Satisfactory,Routine
SS-026586-PV1,45.61,Poor,Medium
SS-026587-PV1,23.86,Serious,Critical
SS-026588-PV1,78.8,Satisfactory,Routine
SS-026589-PV1,57.06,Fair,Low
SS-026590-PV1,63.34,Fair,Low
SS-026591-PV1,85.88,Good,Routine
SS-026592-PV1,69.88,Fair,Low
SS-026593-PV1,76.59,Satisfactory,Routine
SS-026595-PV1,43.18,Poor,Medium
SS-026596-PV1,43.94,Poor,Medium
SS-026597-PV1,86.4,Good,Routine
SS-026598-PV1,77.2,Satisfactory,Routine
SS-026599-PV1,86.0,Good,Routine
SS-026600-PV1,88.0,Good,Routine
SS-026601-PV1,43.79,Poor,Medium
SS-026602-PV1,66.54,Fair,Low
SS-026603-PV1,28.36,Very Poor,High
SS-026604-PV1,50.76,Poor,Medium
SS-026605-PV1,78.3,Satisfactory,Routine
SS-026606-PV1,78.56,Satisfactory,Routine
SS-026607-PV1,94.0,Good,Routine
SS-026608-PV1,87.4,Good,Routine
SS-026609-PV1,91.6,Good,Routine
SS-026610-PV1,70.71,Satisfactory,Routine
SS-026611-PV1,27.46,Very Poor,High
SS-026612-PV1,14.68,Serious,Critical
SS-026613-PV1,17.03,Serious,Critical
SS-026614-PV1,15.18,Serious,Critical
SS-026615-PV1,29.46,Very Poor,High
SS-026616-PV1,34.79,Very Poor,High
SS-026617-PV1,64.34,Fair,Low
SS-026618-PV1,19.18,Serious,Critical
SS-026619-PV1,22.71,Serious,Critical
SS-026620-PV1,29.69,Very Poor,High
SS-026621-PV1,69.33,Fair,Low
SS-026622-PV1,74.26,Satisfactory,Routine
SS-026623-PV1,76.7,Satisfactory,Routine
SS-026624-PV1,77.37,Satisfactory,Routine
SS-026625-PV1,75.25,Satisfactory,Routine
SS-026626-PV1,71.76,Satisfactory,Routine
SS-026627-PV1,97.6,Good,Routine
SS-026628-PV1,64.37,Fair,Low
SS-026629-PV1,77.0,Satisfactory,Routine
SS-026630-PV1,78.05,Satisfactory,Routine
SS-026631-PV1,71.0,Satisfactory,Routine
SS-026632-PV1,69.9,Fair,Low
SS-026633-PV1,21.95,Serious,Critical
SS-026634-PV1,22.74,Serious,Critical
SS-026635-PV1,26.67,Very Poor,High
SS-026636-PV1,25.43,Very Poor,High
SS-026637-PV1,26.64,Very Poor,High
SS-026638-PV1,15.12,Serious,Critical
SS-026639-PV1,25.21,Very Poor,High
SS-026640-PV1,46.95,Poor,Medium
SS-026641-PV1,70.41,Satisfactory,Routine
SS-026642-PV1,79.88,Satisfactory,Routine
SS-026643-PV1,13.3,Serious,Critical
SS-026645-PV1,80.44,Satisfactory,Routine
SS-026646-PV1,22.83,Serious,Critical
SS-026647-PV1,23.73,Serious,Critical
SS-026648-PV1,61.09,Fair,Low
SS-026649-PV1,53.36,Poor,Medium
SS-026651-PV1,75.89,Satisfactory,Routine
SS-026652-PV1,56.29,Fair,Low
SS-026653-PV1,83.92,Satisfactory,Routine
SS-026654-PV1,85.52,Good,Routine
SS-026655-PV1,82.34,Satisfactory,Routine
SS-026656-PV1,86.52,Good,Routine
SS-026657-PV1,87.42,Good,Routine
SS-026658-PV1,91.2,Good,Routine
SS-026659-PV1,94.0,Good,Routine
SS-026660-PV1,80.88,Satisfactory,Routine
SS-026661-PV1,71.04,Satisfactory,Routine
SS-026662-PV1,72.91,Satisfactory,Routine
SS-026663-PV1,26.83,Very Poor,High
SS-026666-PV1,93.81,Good,Routine
SS-026667-PV1,80.83,Satisfactory,Routine
SS-026668-PV1,99.2,Good,Routine
SS-026669-PV1,88.15,Good,Routine
SS-026672-PV1,93.13,Good,Routine
SS-026673-PV1,90.9,Good,Routine
SS-026674-PV1,97.48,Good,Routine
SS-026675-PV1,71.33,Satisfactory,Routine
SS-026676-PV1,52.51,Poor,Medium
SS-026678-PV1,52.52,Poor,Medium
SS-026679-PV1,57.5,Fair,Low
SS-026680-PV1,66.56,Fair,Low
SS-026681-PV1,67.83,Fair,Low
SS-026682-PV1,51.82,Poor,Medium
SS-026683-PV1,69.56,Fair,Low
SS-026684-PV1,83.63,Satisfactory,Routine
SS-026685-PV1,74.73,Satisfactory,Routine
SS-026686-PV1,80.92,Satisfactory,Routine
SS-026687-PV1,54.04,Poor,Medium
SS-026688-PV1,61.08,Fair,Low
SS-026689-PV1,72.89,Satisfactory,Routine
SS-026690-PV1,82.58,Satisfactory,Routine
SS-026691-PV1,75.76,Satisfactory,Routine
SS-026692-PV1,88.5,Good,Routine
SS-026693-PV1,88.73,Good,Routine
SS-026694-PV1,81.7,Satisfactory,Routine
SS-026695-PV1,91.4,Good,Routine
SS-026696-PV1,54.69,Poor,Medium
SS-026697-PV1,86.57,Good,Routine
SS-026698-PV1,100.0,Good,Routine
SS-026699-PV1,100.0,Good,Routine
SS-026700-PV1,96.0,Good,Routine
SS-026701-PV1,95.0,Good,Routine
SS-026702-PV1,67.49,Fair,Low
SS-026703-PV1,73.86,Satisfactory,Routine
SS-026704-PV1,83.01,Satisfactory,Routine
SS-026709-PV1,73.95,Satisfactory,Routine
SS-026710-PV1,26.09,Very Poor,High
SS-026711-PV1,62.39,Fair,Low
SS-026712-PV1,23.77,Serious,Critical
SS-026713-PV1,67.16,Fair,Low
SS-026714-PV1,26.39,Very Poor,High
SS-026715-PV1,32.93,Very Poor,High
SS-026716-PV1,42.83,Poor,Medium
SS-026720-PV1,82.44,Satisfactory,Routine
SS-026721-PV1,25.76,Very Poor,High
SS-026722-PV1,8.87,Failed,Critical
SS-026723-PV1,12.67,Serious,Critical
SS-026724-PV1,10.02,Serious,Critical
SS-026725-PV1,25.09,Very Poor,High
SS-026726-PV1,77.9,Satisfactory,Routine
SS-026727-PV1,65.79,Fair,Low
SS-026728-PV1,75.4,Satisfactory,Routine
SS-026729-PV1,25.82,Very Poor,High
SS-026730-PV1,31.07,Very Poor,High
SS-026731-PV1,65.91,Fair,Low
SS-026732-PV1,55.9,Fair,Low
SS-026733-PV1,66.57,Fair,Low
SS-026734-PV1,64.24,Fair,Low
SS-026736-PV1,72.44,Satisfactory,Routine
SS-026738-PV1,84.27,Satisfactory,Routine
SS-026739-PV1,87.6,Good,Routine
SS-026740-PV1,85.92,Good,Routine
SS-026741-PV1,82.48,Satisfactory,Routine
SS-026742-PV1,82.92,Satisfactory,Routine
SS-026743-PV1,73.75,Satisfactory,Routine
SS-026744-PV1,69.08,Fair,Low
SS-026748-PV1,34.3,Very Poor,High
SS-026749-PV1,26.98,Very Poor,High
SS-026750-PV1,41.2,Poor,Medium
SS-026751-PV1,7.47,Failed,Critical
SS-026752-PV1,58.58,Fair,Low
SS-026753-PV1,77.94,Satisfactory,Routine
SS-026754-PV1,12.41,Serious,Critical
SS-026755-PV1,94.4,Good,Routine
SS-026756-PV1,80.8,Satisfactory,Routine
SS-026757-PV1,96.6,Good,Routine
SS-026758-PV1,78.84,Satisfactory,Routine
SS-026759-PV1,65.55,Fair,Low
SS-026760-PV1,77.41,Satisfactory,Routine
SS-026761-PV1,74.8,Satisfactory,Routine
SS-026762-PV1,99.7,Good,Routine
SS-026763-PV1,70.02,Satisfactory,Routine
SS-026764-PV1,81.8,Satisfactory,Routine
SS-026765-PV1,89.6,Good,Routine
SS-026766-PV1,78.3,Satisfactory,Routine
SS-026767-PV1,92.6,Good,Routine
SS-026768-PV1,84.5,Satisfactory,Routine
SS-026769-PV1,16.41,Serious,Critical
SS-026770-PV1,88.8,Good,Routine
SS-026771-PV1,47.89,Poor,Medium
SS-026772-PV1,44.84,Poor,Medium
SS-026774-PV1,71.14,Satisfactory,Routine
SS-026775-PV1,76.72,Satisfactory,Routine
SS-026776-PV1,79.08,Satisfactory,Routine
SS-026777-PV1,75.8,Satisfactory,Routine
SS-026778-PV1,91.8,Good,Routine
SS-026779-PV1,84.42,Satisfactory,Routine
SS-026780-PV1,6.8,Failed,Critical
SS-026781-PV1,12.47,Serious,Critical
SS-026782-PV1,8.14,Failed,Critical
SS-026783-PV1,87.36,Good,Routine
SS-026784-PV1,91.0,Good,Routine
SS-026785-PV1,93.2,Good,Routine
SS-026786-PV1,76.84,Satisfactory,Routine
SS-026787-PV1,100.0,Good,Routine
SS-026788-PV1,27.81,Very Poor,High
SS-026789-PV1,26.4,Very Poor,High
SS-026790-PV1,85.0,Good,Routine
SS-026791-PV1,81.92,Satisfactory,Routine
SS-026792-PV1,82.4,Satisfactory,Routine
SS-026793-PV1,31.18,Very Poor,High
SS-026794-PV1,48.96,Poor,Medium
SS-026795-PV1,74.14,Satisfactory,Routine
SS-026796-PV1,71.4,Satisfactory,Routine
SS-026797-PV1,80.27,Satisfactory,Routine
SS-026798-PV1,79.9,Satisfactory,Routine
SS-026799-PV1,95.8,Good,Routine
SS-026800-PV1,94.0,Good,Routine
SS-026801-PV1,100.0,Good,Routine
SS-026802-PV1,100.0,Good,Routine
SS-026803-PV1,96.8,Good,Routine
SS-026804-PV1,32.51,Very Poor,High
SS-026805-PV1,41.55,Poor,Medium
SS-026806-PV1,48.92,Poor,Medium
SS-026808-PV1,25.06,Very Poor,High
SS-026809-PV1,77.32,Satisfactory,Routine
SS-026810-PV1,80.37,Satisfactory,Routine
SS-026811-PV1,82.8,Satisfactory,Routine
SS-026812-PV1,80.68,Satisfactory,Routine
SS-026813-PV1,100.0,Good,Routine
SS-026814-PV1,100.0,Good,Routine
SS-026815-PV1,100.0,Good,Routine
SS-026816-PV1,92.09,Good,Routine
SS-026817-PV1,91.54,Good,Routine
SS-026818-PV1,100.0,Good,Routine
SS-026819-PV1,76.89,Satisfactory,Routine
SS-026820-PV1,89.0,Good,Routine
SS-026821-PV1,70.89,Satisfactory,Routine
SS-026822-PV1,74.8,Satisfactory,Routine
SS-026823-PV1,78.76,Satisfactory,Routine
SS-026824-PV1,78.34,Satisfactory,Routine
SS-026825-PV1,76.26,Satisfactory,Routine
SS-026827-PV1,80.26,Satisfactory,Routine
SS-026828-PV1,84.0,Satisfactory,Routine
SS-026829-PV1,9.43,Failed,Critical
SS-026830-PV1,89.3,Good,Routine
SS-026831-PV1,93.4,Good,Routine
SS-026832-PV1,88.2,Good,Routine
SS-026833-PV1,90.8,Good,Routine
SS-026835-PV1,77.31,Satisfactory,Routine
SS-026836-PV1,74.84,Satisfactory,Routine
SS-026837-PV1,81.75,Satisfactory,Routine
SS-026838-PV1,76.62,Satisfactory,Routine
SS-026839-PV1,78.96,Satisfactory,Routine
SS-026840-PV1,79.78,Satisfactory,Routine
SS-026841-PV1,76.89,Satisfactory,Routine
SS-026842-PV1,79.25,Satisfactory,Routine
SS-026843-PV1,81.8,Satisfactory,Routine
SS-026844-PV1,76.86,Satisfactory,Routine
SS-026845-PV1,74.8,Satisfactory,Routine
SS-026846-PV1,75.04,Satisfactory,Routine
SS-026847-PV1,80.32,Satisfactory,Routine
SS-026848-PV1,72.47,Satisfactory,Routine
SS-026849-PV1,88.8,Good,Routine
SS-026850-PV1,62.44,Fair,Low
SS-026851-PV1,80.32,Satisfactory,Routine
SS-026852-PV1,80.56,Satisfactory,Routine
SS-026853-PV1,76.22,Satisfactory,Routine
SS-026854-PV1,84.08,Satisfactory,Routine
SS-026855-PV1,82.9,Satisfactory,Routine
SS-026856-PV1,28.34,Very Poor,High
SS-026857-PV1,60.15,Fair,Low
SS-026858-PV1,87.47,Good,Routine
SS-026859-PV1,81.15,Satisfactory,Routine
SS-026860-PV1,59.29,Fair,Low
SS-026861-PV1,99.56,Good,Routine
SS-026862-PV1,68.25,Fair,Low
SS-026863-PV1,98.02,Good,Routine
SS-026864-PV1,83.2,Satisfactory,Routine
SS-026865-PV1,73.54,Satisfactory,Routine
SS-026866-PV1,69.12,Fair,Low
SS-026867-PV1,55.21,Fair,Low
SS-026868-PV1,91.5,Good,Routine
SS-026869-PV1,99.88,Good,Routine
SS-026870-PV1,100.0,Good,Routine
SS-026871-PV1,95.78,Good,Routine
SS-026872-PV1,76.24,Satisfactory,Routine
SS-026873-PV1,74.76,Satisfactory,Routine
SS-026874-PV1,73.74,Satisfactory,Routine
SS-026875-PV1,79.04,Satisfactory,Routine
SS-026876-PV1,67.02,Fair,Low
SS-026877-PV1,51.83,Poor,Medium
SS-026878-PV1,21.51,Serious,Critical
SS-026879-PV1,87.92,Good,Routine
SS-026880-PV1,49.45,Poor,Medium
SS-026884-PV1,76.3,Satisfactory,Routine
SS-026885-PV1,73.69,Satisfactory,Routine
SS-026886-PV1,77.96,Satisfactory,Routine
SS-026887-PV1,98.18,Good,Routine
SS-026888-PV1,84.84,Satisfactory,Routine
SS-026889-PV1,95.35,Good,Routine
SS-026890-PV1,83.4,Satisfactory,Routine
SS-026891-PV1,94.2,Good,Routine
SS-026892-PV1,95.2,Good,Routine
SS-026893-PV1,74.2,Satisfactory,Routine
SS-026896-PV1,18.11,Serious,Critical
SS-026897-PV1,83.88,Satisfactory,Routine
SS-026898-PV1,97.0,Good,Routine
SS-026899-PV1,96.2,Good,Routine
SS-026900-PV1,93.1,Good,Routine
SS-026901-PV1,35.36,Very Poor,High
SS-026902-PV1,3.11,Failed,Critical
SS-026903-PV1,71.87,Satisfactory,Routine
SS-026904-PV1,39.81,Very Poor,High
SS-026905-PV1,22.08,Serious,Critical
SS-026906-PV1,68.21,Fair,Low
SS-026907-PV1,66.19,Fair,Low
SS-026908-PV1,28.36,Very Poor,High
SS-026909-PV1,82.96,Satisfactory,Routine
SS-026912-PV1,84.52,Satisfactory,Routine
SS-026913-PV1,77.02,Satisfactory,Routine
SS-026914-PV1,80.12,Satisfactory,Routine
SS-026915-PV1,98.8,Good,Routine
SS-026916-PV1,100.0,Good,Routine
SS-026917-PV1,80.13,Satisfactory,Routine
SS-026918-PV1,20.81,Serious,Critical
SS-026919-PV1,80.09,Satisfactory,Routine
SS-026920-PV1,91.2,Good,Routine
SS-026921-PV1,93.9,Good,Routine
SS-026922-PV1,28.34,Very Poor,High
SS-026923-PV1,62.63,Fair,Low
SS-026926-PV1,82.0,Satisfactory,Routine
SS-026927-PV1,80.86,Satisfactory,Routine
SS-026928-PV1,63.56,Fair,Low
SS-026929-PV1,85.44,Good,Routine
SS-026930-PV1,100.0,Good,Routine
SS-026931-PV1,100.0,Good,Routine
SS-026932-PV1,100.0,Good,Routine
SS-026933-PV1,27.19,Very Poor,High
SS-026934-PV1,26.03,Very Poor,High
SS-026935-PV1,42.6,Poor,Medium
SS-026936-PV1,49.8,Poor,Medium
SS-026937-PV1,62.44,Fair,Low
SS-026938-PV1,75.2,Satisfactory,Routine
SS-026940-PV1,61.94,Fair,Low
SS-026942-PV1,78.9,Satisfactory,Routine
SS-026943-PV1,60.89,Fair,Low
SS-026944-PV1,31.18,Very Poor,High
SS-026945-PV1,67.33,Fair,Low
SS-026946-PV1,38.37,Very Poor,High
SS-026947-PV1,27.78,Very Poor,High
SS-026948-PV1,25.0,Very Poor,High
SS-026949-PV1,74.98,Satisfactory,Routine
SS-026950-PV1,37.49,Very Poor,High
SS-026951-PV1,48.71,Poor,Medium
SS-026952-PV1,11.21,Serious,Critical
SS-026953-PV1,11.82,Serious,Critical
SS-026954-PV1,11.29,Serious,Critical
SS-026955-PV1,6.32,Failed,Critical
SS-026956-PV1,58.94,Fair,Low
SS-026958-PV1,72.26,Satisfactory,Routine
SS-026959-PV1,79.43,Satisfactory,Routine
SS-026960-PV1,36.71,Very Poor,High
SS-026961-PV1,52.44,Poor,Medium
SS-026962-PV1,84.22,Satisfactory,Routine
SS-026963-PV1,67.79,Fair,Low
SS-026964-PV1,83.44,Satisfactory,Routine
SS-026965-PV1,61.02,Fair,Low
SS-026966-PV1,61.3,Fair,Low
SS-026967-PV1,99.38,Good,Routine
SS-026968-PV1,100.0,Good,Routine
SS-026969-PV1,38.4,Very Poor,High
SS-026970-PV1,54.76,Poor,Medium
SS-026971-PV1,45.25,Poor,Medium
SS-026972-PV1,39.95,Very Poor,High
SS-026973-PV1,20.78,Serious,Critical
SS-026974-PV1,20.27,Serious,Critical
SS-026975-PV1,62.16,Fair,Low
SS-026976-PV1,40.44,Poor,Medium
SS-026977-PV1,54.56,Poor,Medium
SS-026978-PV1,29.25,Very Poor,High
SS-026979-PV1,55.46,Fair,Low
SS-026980-PV1,49.89,Poor,Medium
SS-026981-PV1,44.96,Poor,Medium
SS-026982-PV1,36.86,Very Poor,High
SS-026983-PV1,33.44,Very Poor,High
SS-026984-PV1,33.43,Very Poor,High
SS-026985-PV1,19.75,Serious,Critical
SS-026986-PV1,55.16,Fair,Low
SS-026987-PV1,67.96,Fair,Low
SS-026988-PV1,89.4,Good,Routine
SS-026989-PV1,79.8,Satisfactory,Routine
SS-026990-PV1,11.21,Serious,Critical
SS-026991-PV1,80.8,Satisfactory,Routine
SS-026992-PV1,85.4,Good,Routine
SS-026993-PV1,77.68,Satisfactory,Routine
SS-026994-PV1,71.35,Satisfactory,Routine
SS-026995-PV1,74.9,Satisfactory,Routine
SS-026996-PV1,62.41,Fair,Low
SS-026997-PV1,42.32,Poor,Medium
SS-026998-PV1,46.99,Poor,Medium
SS-026999-PV1,28.0,Very Poor,High
SS-027000-PV1,47.8,Poor,Medium
SS-027001-PV1,67.01,Fair,Low
SS-027002-PV1,68.51,Fair,Low
SS-027003-PV1,81.19,Satisfactory,Routine
SS-027004-PV1,79.2,Satisfactory,Routine
SS-027005-PV1,68.1,Fair,Low
SS-027006-PV1,96.5,Good,Routine
SS-027007-PV1,92.9,Good,Routine
SS-027008-PV1,89.71,Good,Routine
SS-027009-PV1,86.51,Good,Routine
SS-027010-PV1,64.86,Fair,Low
SS-027011-PV1,68.24,Fair,Low
SS-027012-PV1,65.88,Fair,Low
SS-027013-PV1,68.21,Fair,Low
SS-027014-PV1,68.91,Fair,Low
SS-027015-PV1,78.29,Satisfactory,Routine
SS-027016-PV1,65.5,Fair,Low
SS-027017-PV1,73.26,Satisfactory,Routine
SS-027018-PV1,59.24,Fair,Low
SS-027019-PV1,28.19,Very Poor,High
SS-027020-PV1,83.02,Satisfactory,Routine
SS-027021-PV1,78.06,Satisfactory,Routine
SS-027022-PV1,96.0,Good,Routine
SS-027023-PV1,84.91,Satisfactory,Routine
SS-027024-PV1,69.76,Fair,Low
SS-027025-PV1,82.72,Satisfactory,Routine
SS-027027-PV1,88.0,Good,Routine
SS-027028-PV1,92.3,Good,Routine
SS-027029-PV1,77.5,Satisfactory,Routine
SS-027030-PV1,70.13,Satisfactory,Routine
SS-027031-PV1,100.0,Good,Routine
SS-027032-PV1,94.0,Good,Routine
SS-027033-PV1,6.0,Failed,Critical
SS-027034-PV1,55.12,Fair,Low
SS-027035-PV1,88.0,Good,Routine
SS-027036-PV1,84.6,Satisfactory,Routine
SS-027037-PV1,93.3,Good,Routine
SS-027038-PV1,86.5,Good,Routine
SS-027039-PV1,17.51,Serious,Critical
SS-027040-PV1,91.6,Good,Routine
SS-027041-PV1,100.0,Good,Routine
SS-027042-PV1,100.0,Good,Routine
SS-027043-PV1,25.44,Very Poor,High
SS-027044-PV1,88.4,Good,Routine
SS-027045-PV1,89.4,Good,Routine
SS-027046-PV1,95.1,Good,Routine
SS-027047-PV1,85.09,Good,Routine
SS-027048-PV1,79.04,Satisfactory,Routine
SS-027049-PV1,75.98,Satisfactory,Routine
SS-027050-PV1,37.44,Very Poor,High
SS-027051-PV1,31.01,Very Poor,High
SS-027052-PV1,58.19,Fair,Low
SS-027053-PV1,74.71,Satisfactory,Routine
SS-027054-PV1,97.6,Good,Routine
SS-027055-PV1,82.62,Satisfactory,Routine
SS-027057-PV1,80.71,Satisfactory,Routine
SS-027058-PV1,85.08,Good,Routine
SS-027059-PV1,90.16,Good,Routine
SS-027060-PV1,64.59,Fair,Low
SS-027061-PV1,44.61,Poor,Medium
SS-027062-PV1,64.58,Fair,Low
SS-027063-PV1,66.76,Fair,Low
SS-027064-PV1,69.68,Fair,Low
SS-027065-PV1,61.89,Fair,Low
SS-027066-PV1,73.24,Satisfactory,Routine
SS-027067-PV1,98.42,Good,Routine
SS-027068-PV1,100.0,Good,Routine
SS-027069-PV1,71.34,Satisfactory,Routine
SS-027070-PV1,60.67,Fair,Low
SS-027071-PV1,48.85,Poor,Medium
SS-027072-PV1,92.03,Good,Routine
SS-027073-PV1,98.04,Good,Routine
SS-027074-PV1,52.85,Poor,Medium
SS-027075-PV1,79.04,Satisfactory,Routine
SS-027076-PV1,91.0,Good,Routine
SS-027077-PV1,84.2,Satisfactory,Routine
SS-027078-PV1,66.44,Fair,Low
SS-027079-PV1,35.22,Very Poor,High
SS-027080-PV1,68.8,Fair,Low
SS-027081-PV1,5.17,Failed,Critical
SS-027082-PV1,30.65,Very Poor,High
SS-027083-PV1,89.57,Good,Routine
SS-027084-PV1,88.28,Good,Routine
SS-027085-PV1,96.8,Good,Routine
SS-027086-PV1,13.99,Serious,Critical
SS-027087-PV1,13.41,Serious,Critical
SS-027088-PV1,77.44,Satisfactory,Routine
SS-027089-PV1,44.73,Poor,Medium
SS-027090-PV1,89.12,Good,Routine
SS-027091-PV1,88.41,Good,Routine
SS-027093-PV1,71.46,Satisfactory,Routine
SS-027094-PV1,59.48,Fair,Low
SS-027095-PV1,82.68,Satisfactory,Routine
SS-027096-PV1,57.14,Fair,Low
SS-027097-PV1,72.63,Satisfactory,Routine
SS-027099-PV1,72.41,Satisfactory,Routine
SS-027100-PV1,76.99,Satisfactory,Routine
SS-027101-PV1,49.6,Poor,Medium
SS-027102-PV1,58.39,Fair,Low
SS-027103-PV1,62.23,Fair,Low
SS-027104-PV1,83.96,Satisfactory,Routine
SS-027105-PV1,99.0,Good,Routine
SS-027108-PV1,94.97,Good,Routine
SS-027109-PV1,99.0,Good,Routine
SS-027110-PV1,94.86,Good,Routine
SS-027114-PV1,41.55,Poor,Medium
SS-027115-PV1,37.39,Very Poor,High
SS-027116-PV1,44.25,Poor,Medium
SS-027117-PV1,20.38,Serious,Critical
SS-027118-PV1,22.1,Serious,Critical
SS-027119-PV1,20.14,Serious,Critical
SS-027120-PV1,30.79,Very Poor,High
SS-027121-PV1,28.85,Very Poor,High
SS-027122-PV1,28.23,Very Poor,High
SS-027123-PV1,33.87,Very Poor,High
SS-027124-PV1,23.39,Serious,Critical
SS-027126-PV1,13.21,Serious,Critical
SS-027127-PV1,32.47,Very Poor,High
SS-027128-PV1,37.45,Very Poor,High
SS-027129-PV1,18.39,Serious,Critical
SS-027130-PV1,14.81,Serious,Critical
SS-027132-PV1,28.03,Very Poor,High
SS-027133-PV1,9.52,Failed,Critical
SS-027134-PV1,75.17,Satisfactory,Routine
SS-027135-PV1,80.93,Satisfactory,Routine
SS-027136-PV1,87.95,Good,Routine
SS-027137-PV1,72.15,Satisfactory,Routine
SS-027138-PV1,71.97,Satisfactory,Routine
SS-027139-PV1,84.05,Satisfactory,Routine
SS-027140-PV1,86.88,Good,Routine
SS-027141-PV1,71.02,Satisfactory,Routine
SS-027143-PV1,62.05,Fair,Low
SS-027145-PV1,21.05,Serious,Critical
SS-027148-PV1,22.84,Serious,Critical
SS-027149-PV1,11.13,Serious,Critical
SS-027150-PV1,20.15,Serious,Critical
SS-027151-PV1,14.37,Serious,Critical
SS-027152-PV1,25.29,Very Poor,High
SS-027153-PV1,13.41,Serious,Critical
SS-027155-PV1,11.85,Serious,Critical
SS-027156-PV1,46.01,Poor,Medium
SS-027157-PV1,46.94,Poor,Medium
SS-027158-PV1,12.41,Serious,Critical
SS-027159-PV1,7.12,Failed,Critical
SS-027160-PV1,31.52,Very Poor,High
SS-027161-PV1,11.25,Serious,Critical
SS-027162-PV1,8.35,Failed,Critical
SS-027163-PV1,13.01,Serious,Critical
SS-027166-PV1,15.55,Serious,Critical
SS-027167-PV1,18.51,Serious,Critical
SS-027168-PV1,35.77,Very Poor,High
SS-027169-PV1,40.6,Poor,Medium
SS-027171-PV1,25.73,Very Poor,High
SS-027173-PV1,36.41,Very Poor,High
SS-027174-PV1,23.91,Serious,Critical
SS-027175-PV1,15.21,Serious,Critical
SS-027176-PV1,40.11,Poor,Medium
SS-027177-PV1,31.03,Very Poor,High
SS-027178-PV1,29.85,Very Poor,High
SS-027179-PV1,37.15,Very Poor,High
SS-027180-PV1,39.35,Very Poor,High
SS-027181-PV1,49.25,Poor,Medium
SS-027184-PV1,43.03,Poor,Medium
SS-027185-PV1,32.41,Very Poor,High
SS-027186-PV1,29.87,Very Poor,High
SS-027187-PV1,50.53,Poor,Medium
SS-027188-PV1,65.02,Fair,Low
SS-027189-PV1,35.27,Very Poor,High
SS-027190-PV1,41.36,Poor,Medium
SS-027191-PV1,54.52,Poor,Medium
SS-027192-PV1,25.76,Very Poor,High
SS-027193-PV1,19.74,Serious,Critical
SS-027194-PV1,13.87,Serious,Critical
SS-027197-PV1,10.74,Serious,Critical
SS-027198-PV1,12.54,Serious,Critical
SS-027199-PV1,9.89,Failed,Critical
SS-027200-PV1,38.02,Very Poor,High
SS-027201-PV1,24.83,Serious,Critical
SS-027202-PV1,66.79,Fair,Low
SS-027203-PV1,18.61,Serious,Critical
SS-027204-PV1,74.74,Satisfactory,Routine
SS-027205-PV1,56.29,Fair,Low
SS-027206-PV1,49.68,Poor,Medium
SS-027207-PV1,18.0,Serious,Critical
SS-027208-PV1,11.55,Serious,Critical
SS-027209-PV1,12.26,Serious,Critical
SS-027210-PV1,11.73,Serious,Critical
SS-027211-PV1,8.47,Failed,Critical
SS-027212-PV1,15.67,Serious,Critical
SS-027213-PV1,83.11,Satisfactory,Routine
SS-027214-PV1,14.88,Serious,Critical
SS-027215-PV1,77.83,Satisfactory,Routine
SS-027216-PV1,85.67,Good,Routine
SS-027217-PV1,14.72,Serious,Critical
SS-027218-PV1,24.81,Serious,Critical
SS-027219-PV1,33.15,Very Poor,High
SS-027220-PV1,8.74,Failed,Critical
SS-027221-PV1,19.22,Serious,Critical
SS-027223-PV1,37.28,Very Poor,High
SS-027224-PV1,10.84,Serious,Critical
SS-027225-PV1,75.04,Satisfactory,Routine
SS-027226-PV1,70.89,Satisfactory,Routine
SS-027232-PV1,74.65,Satisfactory,Routine
SS-027233-PV1,76.34,Satisfactory,Routine
SS-027234-PV1,88.0,Good,Routine
SS-027235-PV1,91.24,Good,Routine
SS-027236-PV1,92.69,Good,Routine
SS-027237-PV1,96.17,Good,Routine
SS-027238-PV1,92.02,Good,Routine
SS-027239-PV1,94.83,Good,Routine
SS-027240-PV1,90.11,Good,Routine
SS-027241-PV1,94.82,Good,Routine
SS-027242-PV1,99.51,Good,Routine
SS-027243-PV1,93.25,Good,Routine
SS-027244-PV1,92.22,Good,Routine
SS-027245-PV1,99.42,Good,Routine
SS-027246-PV1,79.66,Satisfactory,Routine
SS-027247-PV1,89.62,Good,Routine
SS-027248-PV1,91.6,Good,Routine
SS-027249-PV1,91.2,Good,Routine
SS-027250-PV1,81.28,Satisfactory,Routine
SS-027251-PV1,70.5,Satisfactory,Routine
SS-027254-PV1,84.39,Satisfactory,Routine
SS-027255-PV1,26.31,Very Poor,High
SS-027256-PV1,48.5,Poor,Medium
SS-027257-PV1,79.0,Satisfactory,Routine
SS-027258-PV1,88.35,Good,Routine
SS-027259-PV1,99.48,Good,Routine
SS-027260-PV1,95.21,Good,Routine
SS-027261-PV1,90.15,Good,Routine
SS-027262-PV1,67.45,Fair,Low
SS-027263-PV1,82.67,Satisfactory,Routine
